[2025-04-17 12:50:11 +0000] [9372] [INFO] Starting gunicorn 23.0.0
[2025-04-17 12:50:11 +0000] [9372] [INFO] Listening at: http://0.0.0.0:5000 (9372)
[2025-04-17 12:50:11 +0000] [9372] [INFO] Using worker: sync
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winchd: 9394
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
Database URL: postgresql://neondb_owner:npg_c9zkTZnui2ej@ep-black-water-a6s0upe0.us-west-2.aws.neon.tech/neondb?sslmode=require
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:11 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:12 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
[2025-04-17 12:50:13 +0000] [9372] [INFO] Handling signal: winch
2025-04-17 12:50:14,039 - MedicalSpy - INFO - Database tables created (if they didn't exist)
2025-04-17 12:50:55,485 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=40020511&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:55,487 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:55,624 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39973497&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:55,626 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:55,680 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39955466&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:50:55,681 - MedicalSpy - WARNING - 429 Error for PMID 39955466. Waiting 1.0 seconds...
2025-04-17 12:50:56,683 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:56,835 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39955466&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:56,838 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:57,000 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39922036&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:57,003 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:57,234 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39919614&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:57,237 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:57,293 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39916680&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:50:57,294 - MedicalSpy - WARNING - 429 Error for PMID 39916680. Waiting 1.0 seconds...
2025-04-17 12:50:58,296 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:58,469 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39916680&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:58,472 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:58,631 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39826471&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:58,633 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:58,793 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39814266&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:50:58,796 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:50:58,846 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39805462&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:50:58,847 - MedicalSpy - WARNING - 429 Error for PMID 39805462. Waiting 1.0 seconds...
2025-04-17 12:50:59,848 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:00,285 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39805462&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:00,287 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:00,506 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39747682&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:00,508 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:00,674 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39728316&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:00,677 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:00,731 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39709846&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:00,731 - MedicalSpy - WARNING - 429 Error for PMID 39709846. Waiting 1.0 seconds...
2025-04-17 12:51:01,733 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:01,885 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39709846&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:01,888 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:02,054 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39709458&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:02,057 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:02,212 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39705964&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:02,215 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:02,268 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39427562&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:02,269 - MedicalSpy - WARNING - 429 Error for PMID 39427562. Waiting 1.0 seconds...
2025-04-17 12:51:03,270 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:03,419 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39427562&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:03,421 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:03,950 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39395385&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:03,953 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:04,145 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39364120&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:04,148 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:04,197 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39260106&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:04,198 - MedicalSpy - WARNING - 429 Error for PMID 39260106. Waiting 1.0 seconds...
2025-04-17 12:51:05,199 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:05,342 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39260106&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:05,345 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:05,540 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39216272&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:05,774 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:05,989 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=39169425&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:05,991 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:06,042 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38937826&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:06,042 - MedicalSpy - WARNING - 429 Error for PMID 38937826. Waiting 1.0 seconds...
2025-04-17 12:51:07,044 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:07,246 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38937826&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:07,249 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:07,429 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38901765&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:07,431 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:07,605 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38851717&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:07,608 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:07,659 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38795457&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:07,659 - MedicalSpy - WARNING - 429 Error for PMID 38795457. Waiting 1.0 seconds...
2025-04-17 12:51:08,661 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:08,793 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38795457&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:08,796 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:08,932 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38783114&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:08,935 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:09,078 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38777421&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:09,080 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:09,132 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38772967&retmode=xml HTTP/1.1" 429 104
2025-04-17 12:51:09,133 - MedicalSpy - WARNING - 429 Error for PMID 38772967. Waiting 1.0 seconds...
2025-04-17 12:51:10,134 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
2025-04-17 12:51:10,301 - urllib3.connectionpool - DEBUG - https://eutils.ncbi.nlm.nih.gov:443 "GET /entrez/eutils/elink.fcgi?dbfrom=pubmed&linkname=pubmed_pubmed_citedin&id=38772967&retmode=xml HTTP/1.1" 200 None
2025-04-17 12:51:10,303 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): eutils.ncbi.nlm.nih.gov:443
